idEntrenador,Temporada,Equipo,Nun,Non,División,Edad,PJ,PG,PE,PP,Non
21,1983-84,España Olímpica,,,,61,1,0,1,0,
21,1984-85,España,,,,62,8,4,2,2,
21,1985-86,España,,,,63,11,8,2,1,
21,1986-87,España,,,,64,8,4,2,2,
21,1986-87,España Olímpica,,,,64,3,0,2,1,
21,1987-88,España,,,,65,12,4,3,5,
21,1987-88,España Olímpica,,,,65,1,0,1,0,
22,1979-80,Borussia Mönchengladbach,,,1ª,34,34,12,12,10,
22,1980-81,Borussia Mönchengladbach,,,1ª,35,34,15,7,12,
22,1981-82,Borussia Mönchengladbach,,,1ª,36,34,15,10,9,
22,1982-83,Borussia Mönchengladbach,,,1ª,37,34,12,4,18,
22,1983-84,Borussia Mönchengladbach,,,1ª,38,34,21,6,7,
22,1984-85,Borussia Mönchengladbach,,,1ª,39,34,15,9,10,
22,1985-86,Borussia Mönchengladbach,,,1ª,40,34,15,12,7,
22,1986-87,Borussia Mönchengladbach,,,1ª,41,34,18,7,9,
22,1987-88,Bayern München,,,1ª,42,34,22,4,8,
22,1988-89,Bayern München,,,1ª,43,34,19,12,3,
22,1989-90,Bayern München,,,1ª,44,34,19,11,4,
22,1990-91,Bayern München,,,1ª,45,34,18,9,7,
22,1991-92,Bayern München,,,1ª,46,12,4,4,4,
22,1992-93,Athletic Club,,,1ª,47,38,17,6,15,
22,1993-94,Athletic Club,,,1ª,48,38,16,11,11,
22,1994-95,Eintracht Frankfurt,,,1ª,49,24,7,7,10,
22,1995-96,Tenerife,,,1ª,50,42,20,12,10,
22,1996-97,Tenerife,,,1ª,51,42,15,11,16,
22,1997-98,Real Madrid,,,1ª,52,38,17,12,9,
22,1999-00,Benfica,,,1ª,54,34,21,6,7,
22,2000-01,Benfica,,,1ª,55,4,2,1,1,
22,2001-02,Athletic Club,,,1ª,56,38,14,11,13,
22,2002-03,Athletic Club,,,1ª,57,38,15,10,13,
22,2003-04,Schalke 04,,,1ª,58,34,13,11,10,
22,2004-05,Schalke 04,,,1ª,59,4,1,0,3,
22,2006-07,Borussia Mönchengladbach,,,1ª,61,19,4,4,11,
22,2008-09,Bayern München,,,1ª,63,5,4,1,0,
22,2009-10,Bayer Leverkusen,,,1ª,64,34,15,14,5,
22,2010-11,Bayer Leverkusen,,,1ª,65,34,20,8,6,
22,2011-12,Bayern München,,,1ª,66,34,23,4,7,
22,2012-13,Bayern München,,,1ª,67,34,29,4,1,
22,2017-18,Bayern München,,,1ª,72,27,23,1,3,
23,1986-87,PSV,,,,40,-,-,-,-,
23,1987-88,PSV,,,,41,-,-,-,-,
23,1988-89,PSV,,,,42,-,-,-,-,
23,1989-90,PSV,,,,43,-,-,-,-,
23,1990-91,Fenerbahçe,,,,44,-,-,-,-,
23,1991-92,Valencia,,,1ª,45,38,20,7,11,
23,1992-93,Valencia,,,1ª,46,38,19,10,9,
23,1993-94,Valencia,,,1ª,47,20,9,6,5,
23,1998-99,Real Madrid,,,1ª,52,23,11,4,8,
23,1999-00,Betis,,,1ª,53,13,1,6,6,
23,2002-03,PSV,,,1ª,56,34,26,6,2,
23,2003-04,PSV,,,1ª,57,34,23,5,6,
23,2004-05,PSV,,,1ª,58,34,27,6,1,
23,2005-06,PSV,,,1ª,59,34,26,6,2,
23,2008-09,Chelsea,,,1ª,62,13,11,1,1,
23,2012-13,Anzhi,,,,66,-,-,-,-,
23,2015-16,Chelsea,,,1ª,69,21,7,11,3,
24,1986-87,Velež,,,,38,-,-,-,-,
24,1988-89,AEK,,,,40,-,-,-,-,
24,1989-90,AEK,,,,41,-,-,-,-,
24,1991-92,AEK,,,,43,-,-,-,-,
24,1992-93,AEK,,,,44,-,-,-,-,
24,1993-94,AEK,,,,45,-,-,-,-,
24,1994-95,AEK,,,,46,-,-,-,-,
24,1995-96,AEK,,,,47,-,-,-,-,
24,1996-97,Olympiacos,,,,48,-,-,-,-,
24,1997-98,Olympiacos,,,,49,-,-,-,-,
24,1998-99,Olympiacos,,,,50,-,-,-,-,
24,1999-00,Olympiacos,,,,51,-,-,-,-,
24,2000-01,PAOK,,,,52,-,-,-,-,
24,2001-02,PAOK,,,,53,-,-,-,-,
24,2002-03,AEK,,,,54,-,-,-,-,
24,2003-04,AEK,,,,55,-,-,-,-,
24,2004-05,Olympiacos,,,,56,-,-,-,-,
24,2006-07,Crvena Zvezda,,,,58,-,-,-,-,
24,2007-08,Aris,,,,59,-,-,-,-,
24,2009-10,AEK,,,,61,-,-,-,-,
24,2012-13,Atromitos,,,,64,-,-,-,-,
25,2000-01,Fiorentina,,,1ª,36,13,4,4,5,
25,2001-02,Fiorentina,,,1ª,37,17,4,2,11,
25,2002-03,Lazio,,,1ª,38,34,15,15,4,
25,2003-04,Lazio,,,1ª,39,34,16,8,10,
25,2004-05,Inter,,,1ª,40,38,18,18,2,
25,2005-06,Inter,,,1ª,41,38,23,7,8,
25,2006-07,Inter,,,1ª,42,38,30,7,1,
25,2007-08,Inter,,,1ª,43,38,25,10,3,
25,2009-10,Manchester City,,,1ª,45,21,11,5,5,
25,2010-11,Manchester City,,,1ª,46,38,21,8,9,
25,2011-12,Manchester City,,,1ª,47,38,28,5,5,
25,2012-13,Manchester City,,,1ª,48,36,22,9,5,
25,2013-14,Galatasaray,,,1ª,49,28,16,7,5,
25,2014-15,Inter,,,1ª,50,27,10,9,8,
25,2015-16,Inter,,,1ª,51,38,20,7,11,
25,2017-18,Zenit,,,,53,-,-,-,-,
26,1995-96,Felgueiras,,,1ª,41,34,8,9,17,
26,1998-99,Estrela da Amadora,,,1ª,44,34,11,12,11,
26,1999-00,Estrela da Amadora,,,1ª,45,34,10,15,9,
26,2001-02,Vitória de Setúbal,,,1ª,47,19,4,5,10,
26,2003-04,Vitória de Guimarães,,,1ª,49,21,7,6,8,
26,2004-05,Moreirense,,,1ª,50,7,2,3,2,
26,2005-06,União de Leiria,,,1ª,51,29,13,6,10,
26,2006-07,Os Belenenses,,,1ª,52,30,15,4,11,
26,2007-08,Os Belenenses,,,1ª,53,30,11,10,9,
26,2008-09,Braga,,,1ª,54,30,13,11,6,
26,2009-10,Benfica,,,1ª,55,30,24,4,2,
26,2010-11,Benfica,,,1ª,56,30,20,3,7,
26,2011-12,Benfica,,,1ª,57,30,21,6,3,
26,2012-13,Benfica,,,1ª,58,30,24,5,1,
26,2013-14,Benfica,,,1ª,59,30,23,5,2,
26,2014-15,Benfica,,,1ª,60,34,27,4,3,
26,2015-16,Sporting de Portugal,,,1ª,61,34,27,5,2,
26,2016-17,Sporting de Portugal,,,1ª,62,34,21,7,6,
26,2017-18,Sporting de Portugal,,,1ª,63,34,24,6,4,
26,2019,Flamengo,,,1ª,65,32,25,5,2,
26,2020-21,Benfica,,,1ª,66,34,23,7,4,
26,2021-22,Benfica,,,1ª,67,15,12,1,2,
26,2022-23,Fenerbahçe,,,1ª,68,36,25,5,6,
27,2006-07,København,,,,38,-,-,-,-,
27,2007-08,København,,,,39,-,-,-,-,
27,2008-09,København,,,,40,-,-,-,-,
27,2009-10,København,,,,41,-,-,-,-,
27,2010-11,København,,,,42,-,-,-,-,
27,2011-12,Köln,,,1ª,43,30,8,5,17,
27,2013-14,København,,,,45,-,-,-,-,
27,2014-15,København,,,,46,-,-,-,-,
27,2015-16,København,,,,47,-,-,-,-,
27,2016-17,København,,,,48,-,-,-,-,
27,2017-18,København,,,,49,-,-,-,-,
27,2018-19,København,,,,50,-,-,-,-,
27,2019-20,København,,,,51,-,-,-,-,
27,2020-21,København,,,,52,-,-,-,-,
28,1996-97,Galatasaray,,,,43,-,-,-,-,
28,1997-98,Galatasaray,,,,44,-,-,-,-,
28,1998-99,Galatasaray,,,,45,-,-,-,-,
28,1999-00,Galatasaray,,,,46,-,-,-,-,
28,2000-01,Fiorentina,,,1ª,47,20,6,9,5,
28,2001-02,Milan,,,1ª,48,9,4,3,2,
28,2002-03,Galatasaray,,,,49,-,-,-,-,
28,2003-04,Galatasaray,,,,50,-,-,-,-,
28,2011-12,Galatasaray,,,1ª,58,34,23,8,3,
28,2012-13,Galatasaray,,,1ª,59,34,21,8,5,
28,2013-14,Galatasaray,,,1ª,60,5,2,3,0,
28,2017-18,Galatasaray,,,1ª,64,18,14,1,3,
28,2018-19,Galatasaray,,,1ª,65,34,20,9,5,
28,2019-20,Galatasaray,,,1ª,66,34,15,11,8,
28,2020-21,Galatasaray,,,1ª,67,40,26,6,8,
28,2021-22,Galatasaray,,,1ª,68,20,7,6,7,
29,1984-85,Sestao,,,2ªB,36,38,23,9,6,
29,1985-86,Sestao,,,2ª,37,38,16,7,15,
29,1986-87,Sestao,,,2ª,38,44,19,14,11,
29,1987-88,Sestao,,,2ª,39,38,15,7,16,
29,1988-89,Logroñés,,,1ª,40,20,5,9,6,
29,1989-90,Oviedo,,,1ª,41,38,12,15,11,
29,1990-91,Oviedo,,,1ª,42,38,13,16,9,
29,1991-92,Oviedo,,,1ª,43,38,14,8,16,
29,1992-93,Oviedo,,,1ª,44,19,4,7,8,
29,1993-94,Racing de Santander,,,1ª,45,38,15,8,15,
29,1994-95,Athletic Club,,,1ª,46,26,9,9,8,
29,1995-96,Real Sociedad,,,1ª,47,28,13,9,6,
29,1996-97,Real Sociedad,,,1ª,48,42,18,9,15,
29,1997-98,Celta de Vigo,,,1ª,49,38,17,9,12,
29,1998-99,Deportivo de La Coruña,,,1ª,50,38,17,12,9,
29,1999-00,Deportivo de La Coruña,,,1ª,51,38,21,6,11,
29,2000-01,Deportivo de La Coruña,,,1ª,52,38,22,7,9,
29,2001-02,Deportivo de La Coruña,,,1ª,53,38,20,8,10,
29,2002-03,Deportivo de La Coruña,,,1ª,54,38,22,6,10,
29,2003-04,Deportivo de La Coruña,,,1ª,55,38,21,8,9,
29,2004-05,Deportivo de La Coruña,,,1ª,56,38,12,15,11,
29,2006-07,Betis,,,1ª,58,15,3,4,8,
29,2007-08,Zaragoza,,,1ª,59,6,1,1,4,
30,2009-10,Mainz 05,,,1ª,36,34,12,11,11,
30,2010-11,Mainz 05,,,1ª,37,34,18,4,12,
30,2011-12,Mainz 05,,,1ª,38,34,9,12,13,
30,2012-13,Mainz 05,,,1ª,39,34,10,12,12,
30,2013-14,Mainz 05,,,1ª,40,34,16,5,13,
30,2015-16,Borussia Dortmund,,,1ª,42,34,24,6,4,
30,2016-17,Borussia Dortmund,,,1ª,43,34,18,10,6,
30,2018-19,PSG,,,1ª,45,38,29,4,5,
30,2019-20,PSG,,,1ª,46,27,22,2,3,
30,2020-21,PSG,,,1ª,47,17,11,2,4,
30,2020-21,Chelsea,,,1ª,47,19,11,5,3,
30,2021-22,Chelsea,,,1ª,48,38,21,11,6,
30,2022-23,Chelsea,,,1ª,49,6,3,1,2,
30,2022-23,Bayern München,,,1ª,49,9,6,1,2,
30,2023-24,Bayern München,,,1ª,50,23,17,2,4,
31,2008-09,BATE Borisov,,,,31,-,-,-,-,
31,2009-10,BATE Borisov,,,,32,-,-,-,-,
31,2010-11,BATE Borisov,,,,33,-,-,-,-,
31,2011-12,BATE Borisov,,,,34,-,-,-,-,
31,2012-13,BATE Borisov,,,,35,-,-,-,-,
31,2013-14,Kuban,,,,36,-,-,-,-,
31,2013-14,BATE Borisov,,,,36,-,-,-,-,
31,2017-18,CSKA Moskva,,,,40,-,-,-,-,
31,2018-19,CSKA Moskva,,,,41,-,-,-,-,
31,2019-20,CSKA Moskva,,,,42,-,-,-,-,
31,2020-21,CSKA Moskva,,,,43,-,-,-,-,
32,1987-88,Castilla,,,2ª,37,38,18,12,8,
32,1988-89,Castilla,,,2ª,38,38,13,10,15,
32,1989-90,Castilla,,,2ª,39,38,11,9,18,
32,1993-94,Real Madrid,,,1ª,43,11,5,1,5,
32,1995-96,Real Madrid,,,1ª,45,1,1,0,0,
32,1999-00,Real Madrid,,,1ª,49,27,13,8,6,
32,2000-01,Real Madrid,,,1ª,50,38,24,8,6,
32,2001-02,Real Madrid,,,1ª,51,38,19,9,10,
32,2002-03,Real Madrid,,,1ª,52,38,22,12,4,
32,2004-05,Beşiktaş,,,,54,-,-,-,-,
32,2008-09,España,,,,58,15,14,0,1,
32,2009-10,España,,,,59,18,17,0,1,
32,2010-11,España,,,,60,11,8,1,2,
32,2011-12,España,,,,61,17,12,3,2,
32,2012-13,España,,,,62,16,12,3,1,
32,2013-14,España,,,,63,13,9,1,3,
32,2014-15,España,,,,64,10,6,0,4,
32,2015-16,España,,,,65,14,9,2,3,
33,1991-92,Rangers,,,,43,-,-,-,-,
33,1992-93,Rangers,,,,44,-,-,-,-,
33,1993-94,Rangers,,,,45,-,-,-,-,
33,1994-95,Rangers,,,,46,-,-,-,-,
33,1995-96,Rangers,,,,47,-,-,-,-,
33,1996-97,Rangers,,,,48,-,-,-,-,
33,1997-98,Rangers,,,,49,-,-,-,-,
33,1998-99,Everton,,,1ª,50,38,11,10,17,
33,1999-00,Everton,,,1ª,51,38,12,14,12,
33,2000-01,Everton,,,1ª,52,38,11,9,18,
33,2001-02,Everton,,,1ª,53,29,7,9,13,
33,2006-07,Rangers,,,,58,-,-,-,-,
33,2007-08,Rangers,,,,59,-,-,-,-,
33,2008-09,Rangers,,,,60,-,-,-,-,
33,2009-10,Rangers,,,,61,-,-,-,-,
33,2010-11,Rangers,,,,62,-,-,-,-,
34,1961-62,Dunfermline,,,,39,-,-,-,-,
34,1962-63,Dunfermline,,,,40,-,-,-,-,
34,1965-66,Celtic,,,,43,-,-,-,-,
34,1966-67,Celtic,,,,44,-,-,-,-,
34,1967-68,Celtic,,,,45,-,-,-,-,
34,1968-69,Celtic,,,,46,-,-,-,-,
34,1969-70,Celtic,,,,47,-,-,-,-,
34,1970-71,Celtic,,,,48,-,-,-,-,
34,1971-72,Celtic,,,,49,-,-,-,-,
34,1972-73,Celtic,,,,50,-,-,-,-,
34,1973-74,Celtic,,,,51,-,-,-,-,
34,1974-75,Celtic,,,,52,-,-,-,-,
34,1975-76,Celtic,,,,53,-,-,-,-,
34,1976-77,Celtic,,,,54,-,-,-,-,
34,1977-78,Celtic,,,,55,-,-,-,-,
35,1997-98,Mallorca,,,1ª,42,38,16,12,10,
35,1998-99,Mallorca,,,1ª,43,38,20,6,12,
35,1999-00,Valencia,,,1ª,44,38,18,10,10,
35,2000-01,Valencia,,,1ª,45,38,18,9,11,
35,2001-02,Inter,,,1ª,46,34,20,9,5,
35,2002-03,Inter,,,1ª,47,34,19,8,7,
35,2003-04,Inter,,,1ª,48,6,2,3,1,
35,2004-05,Mallorca,,,1ª,49,29,9,7,13,
35,2005-06,Mallorca,,,1ª,50,23,4,7,12,
35,2007-08,Betis,,,1ª,52,14,2,5,7,
35,2007-08,Parma,,,1ª,52,10,2,3,5,
35,2010-11,Aris,,,,55,-,-,-,-,
35,2011-12,Racing de Santander,,,1ª,56,13,1,6,6,
35,2011-12,Orduspor,,,1ª,56,17,6,7,4,
35,2012-13,Orduspor,,,1ª,57,29,6,11,12,
36,1969-70,Bayern München,,,1ª,34,10,7,1,2,
36,1970-71,Bayern München,,,1ª,35,34,19,10,5,
36,1971-72,Bayern München,,,1ª,36,34,24,7,3,
36,1972-73,Bayern München,,,1ª,37,34,25,4,5,
36,1973-74,Bayern München,,,1ª,38,34,20,9,5,
36,1974-75,Bayern München,,,1ª,39,17,7,2,8,
36,1975-76,Borussia Mönchengladbach,,,1ª,40,34,16,13,5,
36,1976-77,Borussia Mönchengladbach,,,1ª,41,34,17,10,7,
36,1977-78,Borussia Mönchengladbach,,,1ª,42,34,20,8,6,
36,1978-79,Borussia Mönchengladbach,,,1ª,43,34,12,8,14,
36,1979-80,Borussia Dortmund,,,1ª,44,34,14,8,12,
36,1980-81,Borussia Dortmund,,,1ª,45,30,12,7,11,
36,1981-82,Barcelona,,,1ª,46,34,19,7,8,
36,1982-83,Barcelona,,,1ª,47,26,14,8,4,
36,1983-84,Bayern München,,,1ª,48,34,20,7,7,
36,1984-85,Bayern München,,,1ª,49,34,21,8,5,
36,1985-86,Bayern München,,,1ª,50,34,21,7,6,
36,1986-87,Bayern München,,,1ª,51,34,20,13,1,
36,1991-92,Köln,,,1ª,56,1,0,1,0,
36,1992-93,Schalke 04,,,1ª,57,17,5,6,6,
36,1999-00,Borussia Dortmund,,,1ª,64,5,2,2,1,
37,2004-05,Lorca Deportiva,,,2ªB,33,21,12,4,5,
37,2005-06,Lorca Deportiva,,,2ª,34,42,19,12,11,
37,2006-07,Almería,,,2ª,35,42,24,8,10,
37,2007-08,Almería,,,1ª,36,38,14,10,14,
37,2008-09,Valencia,,,1ª,37,38,18,8,12,
37,2009-10,Valencia,,,1ª,38,38,21,8,9,
37,2010-11,Valencia,,,1ª,39,38,21,8,9,
37,2011-12,Valencia,,,1ª,40,38,17,10,11,
37,2012-13,Spartak Moskva,,,,41,-,-,-,-,
37,2012-13,Sevilla,,,1ª,41,19,8,4,7,
37,2013-14,Sevilla,,,1ª,42,38,18,9,11,
37,2014-15,Sevilla,,,1ª,43,38,23,7,8,
37,2015-16,Sevilla,,,1ª,44,38,14,10,14,
37,2016-17,PSG,,,1ª,45,38,27,6,5,
37,2017-18,PSG,,,1ª,46,38,29,6,3,
37,2018-19,Arsenal,,,1ª,47,38,21,7,10,
37,2019-20,Arsenal,,,1ª,48,13,4,6,3,
37,2020-21,Villarreal,,,1ª,49,38,15,13,10,
37,2021-22,Villarreal,,,1ª,50,38,16,11,11,
37,2022-23,Villarreal,,,1ª,51,11,5,3,3,
37,2022-23,Aston Villa,,,1ª,51,25,15,4,6,
37,2023-24,Aston Villa,,,1ª,52,26,16,4,6,
38,2012-13,Red Bull Salzburg,,,,45,-,-,-,-,
38,2013-14,Red Bull Salzburg,,,,46,-,-,-,-,
38,2014-15,Bayer Leverkusen,,,1ª,47,34,17,10,7,
38,2015-16,Bayer Leverkusen,,,1ª,48,34,18,6,10,
38,2016-17,Bayer Leverkusen,,,1ª,49,23,9,3,11,
38,2020-21,PSV,,,1ª,53,34,21,9,4,
38,2021-22,PSV,,,1ª,54,34,26,3,5,
38,2022-23,Benfica,,,1ª,55,34,28,3,3,
38,2023-24,Benfica,,,1ª,56,23,18,4,1,
39,2014-15,Real Madrid Castilla,,,2ªB,42,38,16,10,12,
39,2015-16,Real Madrid Castilla,,,2ªB,43,19,10,7,2,
39,2015-16,Real Madrid,,,1ª,43,20,17,2,1,
39,2016-17,Real Madrid,,,1ª,44,38,29,6,3,
39,2017-18,Real Madrid,,,1ª,45,38,22,10,6,
39,2018-19,Real Madrid,,,1ª,46,11,5,2,4,
39,2019-20,Real Madrid,,,1ª,47,38,26,9,3,
39,2020-21,Real Madrid,,,1ª,48,38,25,9,4,
40,1998-99,Monaco,,,1ª,37,14,10,3,1,
40,1999-00,Monaco,,,1ª,38,34,20,5,9,
40,2000-01,Monaco,,,1ª,39,34,12,7,15,
40,2002-03,Lille,,,1ª,41,38,10,12,16,
40,2003-04,Lille,,,1ª,42,38,14,9,15,
40,2004-05,Lille,,,1ª,43,38,18,13,7,
40,2005-06,Lille,,,1ª,44,38,16,14,8,
40,2006-07,Lille,,,1ª,45,38,13,11,14,
40,2007-08,Lille,,,1ª,46,38,13,18,7,
40,2008-09,Olympique Lyonnais,,,1ª,47,38,20,11,7,
40,2009-10,Olympique Lyonnais,,,1ª,48,38,20,12,6,
40,2010-11,Olympique Lyonnais,,,1ª,49,38,17,13,8,
40,2012-13,Nice,,,1ª,51,38,18,10,10,
40,2013-14,Nice,,,1ª,52,38,12,6,20,
40,2014-15,Nice,,,1ª,53,38,13,9,16,
40,2015-16,Nice,,,1ª,54,38,18,9,11,
40,2016-17,Southampton,,,1ª,55,38,12,10,16,
40,2017-18,Leicester,,,1ª,56,29,10,8,11,
40,2018-19,Leicester,,,1ª,57,27,9,5,13,
40,2019-20,Saint-Étienne,,,1ª,58,20,6,4,10,
40,2020-21,Saint-Étienne,,,1ª,59,38,12,10,16,
40,2021-22,Saint-Étienne,,,1ª,60,17,2,6,9,
41,1979-80,Ajax,,,,37,-,-,-,-,
41,1980-81,Ajax,,,,38,-,-,-,-,
41,1980-81,Zaragoza,,,1ª,38,6,2,2,2,
41,1981-82,Zaragoza,,,1ª,39,34,13,8,13,
41,1982-83,Zaragoza,,,1ª,40,34,17,6,11,
41,1983-84,Zaragoza,,,1ª,41,34,12,11,11,
41,1986-87,Real Madrid,,,1ª,44,44,27,12,5,
41,1987-88,Real Madrid,,,1ª,45,38,28,6,4,
41,1988-89,Real Madrid,,,1ª,46,38,25,12,1,
41,1989-90,Ajax,,,,47,-,-,-,-,
41,1990-91,Ajax,,,1ª,48,34,22,9,3,
41,1991-92,Ajax,,,1ª,49,6,5,1,0,
41,1991-92,Real Madrid,,,1ª,49,19,9,5,5,
41,1992-93,Grasshopper,,,,50,-,-,-,-,
41,1996-97,Vitesse,,,1ª,54,20,9,6,5,
41,1997-98,Feyenoord,,,1ª,55,21,11,5,5,
41,1998-99,Feyenoord,,,1ª,56,34,25,5,4,
41,1999-00,Feyenoord,,,1ª,57,29,15,8,6,
42,2011-12,Olhanense,,,1ª,37,17,6,7,4,
42,2012-13,Olhanense,,,1ª,38,13,3,5,5,
42,2012-13,Académica,,,1ª,38,5,2,1,2,
42,2013-14,Académica,,,1ª,39,30,9,10,11,
42,2014-15,Braga,,,1ª,40,34,17,7,10,
42,2015-16,Vitória de Guimarães,,,1ª,41,29,8,10,11,
42,2016-17,Nantes,,,1ª,42,22,11,5,6,
42,2017-18,Porto,,,1ª,43,34,28,4,2,
42,2018-19,Porto,,,1ª,44,34,27,4,3,
42,2019-20,Porto,,,1ª,45,34,26,4,4,
42,2020-21,Porto,,,1ª,46,34,24,8,2,
42,2021-22,Porto,,,1ª,47,34,29,4,1,
42,2022-23,Porto,,,1ª,48,34,27,4,3,
42,2023-24,Porto,,,1ª,49,23,15,4,4,
43,1990-91,Cagliari,,,1ª,39,34,6,17,11,
43,1991-92,Napoli,,,1ª,40,34,15,12,7,
43,1992-93,Napoli,,,1ª,41,9,2,2,5,
43,1994-95,Fiorentina,,,1ª,43,34,12,11,11,
43,1995-96,Fiorentina,,,1ª,44,34,17,8,9,
43,1996-97,Fiorentina,,,1ª,45,34,10,15,9,
43,1997-98,Valencia,,,1ª,46,35,16,7,12,
43,1998-99,Valencia,,,1ª,47,38,19,8,11,
43,1999-00,Atlético de Madrid,,,1ª,48,26,8,6,12,
43,2000-01,Chelsea,,,1ª,49,32,16,7,9,
43,2001-02,Chelsea,,,1ª,50,38,17,13,8,
43,2002-03,Chelsea,,,1ª,51,38,19,10,9,
43,2003-04,Chelsea,,,1ª,52,38,24,7,7,
43,2004-05,Valencia,,,1ª,53,24,10,8,6,
43,2006-07,Parma,,,1ª,55,16,7,6,3,
43,2007-08,Juventus,,,1ª,56,38,20,12,6,
43,2008-09,Juventus,,,1ª,57,36,19,11,6,
43,2009-10,Roma,,,1ª,58,36,24,8,4,
43,2010-11,Roma,,,1ª,59,25,11,6,8,
43,2011-12,Inter,,,1ª,60,26,12,4,10,
43,2013-14,Monaco,,,1ª,62,38,23,11,4,
43,2015-16,Leicester,,,1ª,64,38,23,12,3,
43,2016-17,Leicester,,,1ª,65,25,5,6,14,
43,2017-18,Nantes,,,1ª,66,38,14,10,14,
43,2018-19,Fulham,,,1ª,67,16,3,3,10,
43,2018-19,Roma,,,1ª,67,12,6,4,2,
43,2019-20,Sampdoria,,,1ª,68,31,11,6,14,
43,2020-21,Sampdoria,,,1ª,69,38,15,7,16,
43,2021-22,Watford,,,1ª,70,13,2,1,10,
43,2023-24,Cagliari,,,1ª,72,26,4,8,14,
44,2009-10,Qarabağ,,,,37,-,-,-,-,
44,2010-11,Qarabağ,,,,38,-,-,-,-,
44,2011-12,Qarabağ,,,,39,-,-,-,-,
44,2013-14,Qarabağ,,,,41,-,-,-,-,
44,2014-15,Qarabağ,,,,42,-,-,-,-,
44,2015-16,Qarabağ,,,,43,-,-,-,-,
44,2016-17,Qarabağ,,,,44,-,-,-,-,
44,2017-18,Qarabağ,,,,45,-,-,-,-,
44,2018-19,Qarabağ,,,,46,-,-,-,-,
44,2019-20,Qarabağ,,,,47,-,-,-,-,
44,2020-21,Qarabağ,,,,48,-,-,-,-,
44,2021-22,Qarabağ,,,,49,-,-,-,-,
44,2022-23,Qarabağ,,,,50,-,-,-,-,
44,2023-24,Qarabağ,,,,51,-,-,-,-,
45,1994-95,Grasshopper,,,,40,-,-,-,-,
45,1995-96,Grasshopper,,,,41,-,-,-,-,
45,1996-97,Grasshopper,,,,42,-,-,-,-,
45,1997-98,Grasshopper,,,,43,-,-,-,-,
45,1997-98,Tottenham,,,1ª,43,23,8,7,8,
45,1998-99,Tottenham,,,1ª,44,3,1,0,2,
45,2000-01,Basel,,,,46,-,-,-,-,
45,2002-03,Basel,,,,48,-,-,-,-,
45,2003-04,Basel,,,,49,-,-,-,-,
45,2004-05,Basel,,,,50,-,-,-,-,
45,2005-06,Basel,,,,51,-,-,-,-,
45,2006-07,Basel,,,,52,-,-,-,-,
45,2007-08,Basel,,,,53,-,-,-,-,
45,2008-09,Basel,,,,54,-,-,-,-,
45,2009-10,Stuttgart,,,1ª,55,19,13,4,2,
45,2010-11,Stuttgart,,,1ª,56,7,1,0,6,
45,2011-12,Young Boys,,,,57,-,-,-,-,
45,2020-21,Schalke 04,,,1ª,66,10,1,2,7,
46,2001-02,Monaco,,,1ª,33,34,9,12,13,
46,2002-03,Monaco,,,1ª,34,38,19,10,9,
46,2003-04,Monaco,,,1ª,35,38,21,12,5,
46,2004-05,Monaco,,,1ª,36,38,15,18,5,
46,2005-06,Monaco,,,1ª,37,7,2,1,4,
46,2009-10,Olympique de Marseille,,,1ª,41,38,23,9,6,
46,2010-11,Olympique de Marseille,,,1ª,42,38,18,14,6,
46,2011-12,Olympique de Marseille,,,1ª,43,38,12,12,14,
47,2015-16,Utrecht,,,1ª,45,34,15,8,11,
47,2016-17,Utrecht,,,1ª,46,34,18,8,8,
47,2017-18,Utrecht,,,1ª,47,17,8,4,5,
47,2017-18,Ajax,,,1ª,47,16,12,2,2,
47,2018-19,Ajax,,,1ª,48,34,28,2,4,
47,2019-20,Ajax,,,1ª,49,25,18,2,5,
47,2020-21,Ajax,,,1ª,50,34,28,4,2,
47,2021-22,Ajax,,,1ª,51,34,26,5,3,
47,2022-23,Manchester United,,,1ª,52,38,23,6,9,
47,2023-24,Manchester United,,,1ª,53,26,14,2,10,
48,1979-80,Göteborg,,,,31,-,-,-,-,
48,1980-81,Göteborg,,,,32,-,-,-,-,
48,1981-82,Göteborg,,,,33,-,-,-,-,
48,1982-83,Benfica,,,1ª,34,30,22,7,1,
48,1983-84,Benfica,,,1ª,35,30,24,4,2,
48,1984-85,Roma,,,1ª,36,30,10,14,6,
48,1985-86,Roma,,,1ª,37,30,19,3,8,
48,1986-87,Roma,,,1ª,38,30,12,9,9,
48,1987-88,Fiorentina,,,1ª,39,30,9,10,11,
48,1988-89,Fiorentina,,,1ª,40,34,12,10,12,
48,1989-90,Benfica,,,1ª,41,34,23,9,2,
48,1990-91,Benfica,,,1ª,42,38,32,5,1,
48,1991-92,Benfica,,,1ª,43,34,17,12,5,
48,1992-93,Sampdoria,,,1ª,44,34,12,12,10,
48,1993-94,Sampdoria,,,1ª,45,34,18,8,8,
48,1994-95,Sampdoria,,,1ª,46,34,13,11,10,
48,1995-96,Sampdoria,,,1ª,47,34,14,10,10,
48,1996-97,Sampdoria,,,1ª,48,34,14,11,9,
48,1997-98,Lazio,,,1ª,49,34,16,8,10,
48,1998-99,Lazio,,,1ª,50,34,20,9,5,
48,1999-00,Lazio,,,1ª,51,34,21,9,4,
48,2000-01,Lazio,,,1ª,52,13,6,3,4,
48,2007-08,Manchester City,,,1ª,59,38,15,10,13,
